Y|40|110|2
Y|49|100|1
Y|16|001|3
Y|38|100|1
Y|17|010|2
Y|49|010|2
Y|34|100|1
Y|23|100|1
Y|40|100|1
Y|11|010|2
Y|45|010|2
X|35|111|3
X|35|110|1
X|40|010|2
X|2|010|2
X|30|010|2
X|36|100|1
X|36|011|2
X|31|101|1
X|36|001|3
X|46|100|1
X|30|100|1
X|19|001|3
W|29|111|1
W|19|001|3
W|23|110|2
W|31|100|1
W|24|110|1
W|31|011|2
W|19|110|2
W|37|100|1
W|37|011|3
W|29|011|2
W|28|001|3
W|30|101|3
W|18|100|1
W|41|100|1
X|40|111|2
X|44|101|3
X|44|100|1
X|48|011|3
X|43|010|2
X|49|010|2
X|40|001|3
X|53|100|1
X|53|010|2
X|50|100|1
X|45|011|3
X|46|110|2
X|45|010|2
X|38|010|2
Y|1|110|2
Y|12|111|1
Y|4|010|2
Y|4|101|1
Y|11|100|1
Y|12|011|2
Y|13|100|1
Y|9|110|2
Y|14|100|1
Y|3|110|2
Y|0|100|1
Y|14|011|3
Y|12|001|3
Y|22|010|2
Z|15|110|1
Z|15|010|2
Z|20|011|2
Z|6|110|2
Z|20|001|3
Z|25|101|1
Z|14|011|3
Z|2|010|2
Z|5|010|2
Z|10|010|2
Z|14|100|1
Z|9|110|2
Z|31|100|1
Z|1|010|2
X|43|111|3
X|13|100|1
X|4|001|3
X|2|100|1
X|5|100|1
X|4|110|2
X|43|110|2
X|4|100|1
X|18|011|3
X|24|011|2
Y|23|111|3
Y|17|001|3
Y|29|011|2
Y|19|010|2
Y|18|011|3
Y|18|010|2
Y|30|100|1
Y|17|110|1
Y|36|100|1
Y|17|010|2
W|22|111|3
W|42|110|1
W|33|010|2
W|28|001|3
W|39|100|1
W|32|010|2
W|27|010|2
W|39|011|3
W|34|010|2
W|42|010|2
W|23|001|3
W|22|110|1
W|23|110|2
W|31|001|3
Y|21|110|2
Y|37|100|1
Y|36|101|1
Y|28|010|2
Y|28|101|1
Y|22|110|1
Y|38|100|1
Y|22|010|2
Y|17|101|1
Y|23|100|1
Y|28|001|3
Y|21|100|1
X|33|111|1
X|38|100|1
X|12|011|2
X|17|100|1
X|17|011|3
X|33|010|2
X|21|010|2
X|18|010|2
X|4|110|2
X|16|010|2
X|13|101|1
X|38|010|2
Y|7|111|2
Y|22|100|1
Y|22|011|3
Y|21|010|2
Y|3|010|2
Y|28|011|2
Y|27|010|2
Y|28|001|3
Y|34|011|3
Y|17|010|2
Y|33|001|3
Y|34|010|2
X|44|111|1
X|44|011|2
X|11|110|2
X|22|100|1
X|22|011|2
X|34|001|3
X|23|100|1
X|35|001|3
X|16|010|2
X|22|001|3
X|7|010|2
X|35|110|2
X|36|100|1
X|36|011|3
Z|30|111|3
Z|37|011|3
Z|37|010|2
Z|30|110|2
Z|26|010|2
Z|21|100|1
Z|30|100|1
Z|35|101|3
Z|36|001|3
Z|29|001|3
W|53|110|2
W|50|100|1
W|46|110|2
W|25|111|2
W|36|110|1
W|31|110|1
W|31|011|3
W|37|011|2
W|19|001|3
W|26|110|1
W|30|110|2
W|35|001|3
Y|33|111|2
Y|34|100|1
Y|34|011|2
Y|29|101|1
Y|17|001|3
Y|27|010|2
Y|34|001|3
Y|29|001|3
Y|8|001|3
Y|39|011|2
Y|43|101|1
Y|9|010|2
Y|47|100|1
Y|38|100|1
Z|33|111|1
Z|40|010|2
Z|28|101|1
Z|34|101|3
Z|29|010|2
Z|39|010|2
Z|47|100|1
Z|23|001|3
Z|45|100|1
Z|45|001|3
Z|33|001|3
Z|38|010|2
Y|48|111|2
Z|43|111|2
Z|30|100|1
Z|40|100|1
Z|38|010|2
Z|24|010|2
Z|40|011|2
Z|18|010|2
Z|48|100|1
Z|29|101|3
Z|39|101|3
Z|48|011|2
Z|36|111|1
Z|24|101|1
Z|41|100|1
Z|30|110|1
Z|18|110|2
Z|36|010|2
Z|31|101|1
Z|25|110|1
Z|24|010|2
Z|13|110|2
Z|13|100|1
Z|12|010|2
W|29|111|2
Z|13|111|2
Z|46|011|3
Z|50|010|2
Z|12|010|2
Z|8|100|1
Z|1|110|2
Z|42|010|2
Z|1|100|1
Z|42|100|1
Z|5|010|2
X|14|111|1
X|10|110|2
X|17|111|3
X|17|110|2
Z|34|111|1
Z|29|110|2
Z|29|101|3
Z|28|110|1
Z|35|001|3
Z|17|011|2
Z|34|001|3
Z|40|011|2
Z|28|010|2
Z|44|101|3
Z|8|010|2
Z|13|100|1
W|8|111|3
W|8|110|1
W|16|010|2
W|13|011|3
W|18|011|2
W|1|100|1
W|9|010|2
W|8|010|2
W|17|101|1
W|22|110|2
W|29|100|1
W|35|100|1
Y|13|111|1
Y|43|001|3
Y|1|100|1
Y|5|100|1
Y|13|011|2
Y|12|010|2
Y|43|110|1
Y|13|001|3
Y|12|101|3
Y|33|001|3
Y|23|110|1
Y|5|011|3
X|36|111|3
X|30|001|3
X|45|010|2
X|45|101|3
X|24|001|3
X|36|010|2
X|29|111|3
X|18|001|3
X|49|011|2
X|25|001|3
X|29|110|1
X|18|110|2
X|49|001|3
X|29|010|2
Y|25|111|3
Y|22|110|1
Y|25|110|2
Y|25|100|1
Y|24|010|2
Y|28|001|3
Y|33|101|3
Y|11|010|2
Y|20|101|1
Y|11|100|1
Y|20|001|3
Y|22|010|2
Z|37|111|2
Z|26|010|2
Z|26|100|1
Z|20|110|2
Z|20|100|1
Z|25|101|3
Z|37|101|1
Z|19|001|3
Z|7|010|2
Z|24|010|2
Z|18|001|3
Z|16|100|1
Z|7|101|1
Z|13|001|3
Y|29|111|2
Y|29|101|1
Y|1|010|2
Y|35|001|3
Y|9|100|1
Y|9|011|3
Y|28|001|3
Y|23|010|2
Y|39|100|1
Y|24|100|1
Y|44|110|2
Y|13|011|2
W|45|111|2
W|41|101|3
W|42|010|2
W|46|001|3
W|37|001|3
W|37|110|1
W|45|101|1
W|36|110|1
W|32|010|2
W|25|001|3
W|53|010|2
W|3|010|2
W|38|110|2
W|18|110|1
W|43|010|2
W|30|100|1
W|39|101|3
W|38|100|1
W|34|001|3
W|34|110|1
W|27|010|2
W|13|110|2
W|29|010|2
W|30|011|2
X|3|110|2
X|11|100|1
X|40|010|2
X|7|001|3
X|11|010|2
X|21|100|1
X|21|010|2
W|2|110|1
W|6|010|2
W|7|100|1
W|1|100|1
W|5|001|3
W|3|100|1
W|9|011|3
W|7|011|3
W|14|011|2
W|35|111|1
W|39|111|3
W|35|011|3
W|34|011|3
W|29|110|2
W|28|001|3
W|44|011|2
W|40|001|3
W|33|010|2
W|49|100|1
W|45|010|2
W|23|001|3
W|48|100|1
W|39|010|2
Z|13|111|1
Z|13|011|3
Z|12|010|2
Z|8|100|1
Z|13|010|2
Z|9|101|1
Z|18|011|3
Z|24|011|2
Z|5|110|2
Z|18|010|2
Z|9|001|3
Z|24|001|3
Z|35|111|1
Z|18|010|2
Z|29|110|2
Z|29|100|1
Z|17|001|3
Z|17|110|2
Z|12|001|3
Z|35|010|2
Z|12|100|1
Z|28|101|1
Z|22|100|1
Z|34|101|3
Z|21|100|1
Z|28|011|2
Z|31|111|3
Z|37|011|3
Z|36|101|3
Z|36|100|1
Z|35|010|2
Z|41|011|3
Z|25|001|3
Z|35|101|1
Z|46|011|2
Z|41|010|2
Z|35|001|3
Z|23|001|3
Z|17|111|1
Z|52|110|1
Z|8|010|2
Z|8|101|3
Z|13|011|2
Z|5|001|3
Z|17|011|2
Z|28|100|1
Z|52|010|2
Z|8|100|1
Z|48|110|2
Z|33|010|2
Z|28|001|3
Z|39|100|1
W|31|111|1
W|20|010|2
W|31|011|2
W|47|110|2
W|41|100|1
W|36|100|1
W|15|010|2
W|46|100|1
W|26|100|1
W|35|010|2
W|37|100|1
W|51|010|2
W|40|100|1
W|40|001|3
Y|20|111|3
Y|45|111|3
Y|49|011|3
Y|53|010|2
Y|40|001|3
Y|46|101|3
Y|20|110|1
Y|20|010|2
Y|31|100|1
Y|49|010|2
Y|42|010|2
Y|19|001|3
X|21|110|1
X|30|001|3
X|16|101|1
X|18|001|3
X|18|110|1
X|36|011|2
X|21|010|2
X|22|100|1
X|31|101|3
Y|38|110|2
Y|21|110|2
Y|21|100|1
Y|16|101|3
Y|22|011|3
Y|33|111|2
Y|33|101|1
Y|47|100|1
Y|28|001|3
Y|34|010|2
Y|23|001|3
Y|11|010|2
Y|23|110|2
Y|7|010|2
Z|22|111|1
Z|15|010|2
Z|20|011|2
Z|31|100|1
Z|31|010|2
Z|22|010|2
Z|21|010|2
Z|36|100|1
Z|46|100|1
Z|35|010|2
Z|24|001|3
Z|12|001|3
Z|25|111|1
Z|31|100|1
Z|31|011|2
Z|25|010|2
Z|37|100|1
Z|39|001|3
Z|39|110|2
Z|24|010|2
Z|18|001|3
Z|48|100|1
Z|30|101|1
Z|30|001|3
X|17|111|1
X|4|111|2
X|4|101|3
X|17|011|3
X|23|011|3
X|12|110|1
X|1|010|2
X|13|011|3
X|12|010|2
X|16|100|1
Z|6|110|2
Z|14|010|2
Z|15|100|1
Z|14|101|3
Z|30|111|3
Z|36|011|2
Z|24|011|2
Z|30|110|2
Z|15|010|2
Z|30|100|1
Z|31|101|1
Z|20|011|3
Z|35|101|1
Z|6|100|1
W|21|110|1
W|16|101|3
W|17|010|2
W|3|110|1
W|0|010|2
W|11|010|2
W|11|100|1
W|7|100|1
W|8|100|1
W|28|100|1
W|4|010|2
W|13|100|1
W|9|010|2
W|9|101|3
W|29|111|3
W|35|010|2
W|24|011|2
Y|45|111|1
Y|40|110|1
Y|44|010|2
Y|24|001|3
X|21|110|1
X|6|010|2
X|28|100|1
Z|30|111|2
Z|30|101|1
Z|34|001|3
Z|39|010|2
Z|31|010|2
Z|47|100|1
X|9|111|1
X|14|100|1
X|36|111|2
X|19|100|1
X|30|001|3
X|31|101|1
X|24|001|3
Y|35|111|1
Y|35|011|3
Y|40|011|2
Y|45|100|1
Y|34|010|2
Y|41|010|2
Y|30|001|3
Y|31|010|2
Y|24|010|2
Y|19|101|3
W|22|111|2
W|2|100|1
W|16|001|3
W|7|010|2
W|21|100|1
W|7|101|1
W|1|010|2
W|4|010|2
W|7|001|3
W|3|100|1
W|9|100|1
W|21|010|2
Z|38|110|2
Z|35|111|2
Z|30|101|3
Z|38|100|1
Z|35|101|3
Z|36|010|2
Z|33|110|1
Z|24|001|3
Z|19|010|2
Z|25|101|3
Z|31|001|3
Z|19|001|3
X|12|111|3
X|20|001|3
X|16|001|3
W|52|110|2
W|49|101|3
W|1|010|2
W|1|100|1
W|9|100|1
W|45|001|3
W|45|110|2
W|0|010|2
W|45|100|1
W|4|001|3
W|12|010|2
W|2|100|1
W|17|100|1
W|17|011|2
X|10|111|1
X|15|100|1
X|15|010|2
X|6|100|1
X|13|111|3
X|13|110|2
X|14|110|2
X|5|011|2
X|9|101|3
X|5|101|3
X|23|010|2
X|20|011|2
X|26|100|1
X|13|100|1
X|4|111|1
X|45|111|1
X|0|100|1
X|4|011|3
X|3|010|2
X|1|100|1
X|12|110|2
X|7|011|3
X|11|100|1
X|5|100|1
X|13|100|1
X|16|100|1
X|5|011|2
X|17|100|1
W|20|111|3
W|26|010|2
W|32|010|2
W|37|101|1
W|19|001|3
W|20|110|1
W|19|110|2
W|18|001|3
W|13|001|3
W|25|010|2
W|8|001|3
W|31|010|2
Z|36|111|2
Z|31|101|3
Z|11|110|2
Z|32|010|2
Z|46|010|2
Z|16|011|2
Z|22|100|1
Z|26|010|2
Z|41|101|1
Z|22|011|3
Z|22|010|2
Z|46|100|1
X|1|110|1
X|5|100|1
X|5|011|2
X|36|100|1
X|4|101|3
X|30|100|1
X|8|011|3
X|45|100|1
X|18|101|3
X|13|011|2
X|6|100|1
X|0|010|2
Y|4|111|3
Y|49|100|1
Y|40|001|3
Y|1|100|1
Y|45|010|2
Y|13|100|1
Y|40|110|1
Y|13|011|2
Y|1|010|2
Y|44|010|2
Y|2|100|1
Y|35|010|2
Y|9|101|3
Y|10|010|2
X|14|111|3
X|19|011|2
X|13|011|3
X|18|011|2
X|19|001|3
X|14|100|1
X|23|101|3
Y|19|111|1
Y|9|101|3
Y|13|010|2
Y|1|010|2
Y|25|001|3
Y|5|011|2
Y|4|010|2
Y|36|010|2
Y|32|010|2
Y|37|001|3
Z|5|111|3
Z|9|011|3
Z|33|111|2
Z|33|101|1
Z|38|100|1
Z|10|100|1
Z|18|100|1
Z|5|100|1
Z|22|001|3
Z|23|010|2
X|22|111|2
X|1|010|2
X|6|100|1
X|4|010|2
Z|40|111|3
Z|23|111|1
Z|23|011|3
Z|35|101|1
Z|29|010|2
Z|17|110|2
Z|45|001|3
Z|35|011|3
Z|49|011|3
Z|39|100|1
Z|44|110|2
Z|22|101|3
Z|52|010|2
Z|22|100|1
X|35|111|2
X|35|001|3
X|4|010|2
X|40|011|2
X|31|101|3
X|32|010|2
X|41|100|1
W|19|111|1
W|36|111|1
W|30|110|2
W|9|001|3
W|30|100|1
W|25|101|1
W|6|100|1
W|36|001|3
W|24|010|2
W|37|100|1
X|8|111|2
X|4|001|3
X|13|100|1
X|0|010|2
X|12|101|3
X|7|001|3
X|13|011|2
X|4|010|2
X|16|001|3
X|35|111|2
X|35|101|3
X|22|001|3
Y|32|110|2
Y|37|101|1
Y|2|110|2
Y|31|110|2
Y|5|010|2
Y|31|100|1
Y|20|010|2
Y|36|101|3
Y|10|100|1
Y|15|110|1
Y|25|100|1
Y|20|101|3
Y|30|001|3
Y|20|100|1
Y|17|111|2
Y|26|100|1
Y|17|101|3
Y|29|100|1
Y|25|010|2
Y|22|101|3
Y|33|010|2
Y|17|100|1
Y|15|010|2
Y|25|101|3
Y|34|110|1
Y|26|010|2
Y|23|010|2
Y|16|001|3
Y|9|111|2
Y|9|101|3
Y|28|100|1
Y|16|001|3
Y|17|010|2
Y|49|111|2
Y|2|100|1
Y|53|100|1
Y|2|010|2
Y|49|100|1
Y|13|001|3
Y|10|100|1
Y|53|010|2
Y|10|011|3
Y|1|010|2
Y|14|110|2
Y|14|101|1
Y|27|110|2
Y|33|011|3
Y|33|010|2
Y|44|011|2
Y|35|111|3
Y|43|110|1
Y|35|110|2
Y|41|101|3
Y|41|100|1
Y|38|100|1
Y|39|011|2
Y|47|010|2
Y|28|010|2
